ZIP_CODE,2020-04-03,2020-04-04,2020-04-05,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22
10280,2,0,1,3,0,2,2,0,0,1,2,1,1,0,0,0,0,1,0,0,2,0,112,-112,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10282,7,2,2,4,0,1,4,0,3,4,2,1,1,1,3,0,0,2,0,1,0,3,128,-128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301,60,18,25,46,33,100,67,14,55,34,33,18,38,23,22,45,16,26,6,25,35,19,1386,-1364,8,9,12,6,11,7,8,4,13,10,4,12,8,6,2,2,0,3,11,3,2,1,1,5,9,7,8,14,1,2,8,1,9,4,0,0,1,1,4,4,0,0,2,3,3,2,2,1,16,2,4,1,4,2,3,0,1,1,2,4,1,2,0,3,2,7,2,2,0,1,-1,2,1,0,3,3,0,0,0,3,2,2,3,2,0,4,0,1,0,1,1,0,2,1,2,2,1,-1,2,3,1,1,1,3,2,2,2,1,1,5,0,0,0,3,0,4
10302,33,9,17,36,13,67,32,7,43,9,26,7,20,16,19,13,9,13,15,10,19,7,682,-660,7,4,9,3,6,7,5,3,5,7,2,3,7,5,1,-1,2,5,4,1,1,2,4,0,1,0,1,0,0,3,3,3,4,3,-1,-1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,2,0,0,2,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,0,2,0,2,4,2,0,4,1,2,2,1,4,0,0,0,-1,0,2,1,0,0,1,0,0,1,1,0
10303,38,15,15,55,36,98,49,7,67,20,21,6,22,18,13,27,6,19,2,22,19,19,1011,-990,6,6,4,10,5,7,1,2,6,4,3,11,3,2,2,1,8,3,4,3,2,2,1,1,2,1,7,2,4,4,6,2,4,2,0,1,5,2,3,5,2,0,2,1,1,2,2,2,2,0,0,0,0,0,13,0,0,3,1,0,2,0,2,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,2,0,2,0,1,0,1,0,2,1,0,1,0,0,1,0,0,0,2,1,0,6,0,1,-1,0,0,3,1,2,0,4,0,1,0,0,1,-1
10304,87,21,22,63,33,119,68,16,70,17,29,17,60,32,30,28,13,21,11,34,21,19,1685,-1652,8,13,12,14,15,13,5,15,11,15,4,3,12,4,1,1,5,4,7,5,2,2,3,5,5,1,1,3,3,8,0,11,3,2,-2,4,1,0,2,3,1,2,0,1,5,3,4,3,4,2,0,0,2,1,0,2,1,4,0,1,0,0,4,0,2,3,2,0,-1,1,1,1,1,1,0,0,1,4,1,0,-1,8,2,3,0,2,0,6,0,3,6,1,1,1,2,4,0,1,3,4,3,3,3,3,1,3,4,5,3,1,1,0,5,4,2,2
10305,80,22,18,71,41,130,76,20,64,24,22,7,48,28,27,27,8,23,7,23,31,20,1769,-1745,12,11,12,17,17,10,3,3,5,6,4,9,9,6,3,2,4,6,15,2,6,3,5,-1,2,3,7,1,3,3,5,5,2,1,0,1,1,5,3,0,0,1,0,1,1,3,1,5,2,2,1,1,4,5,4,1,0,-1,5,2,2,2,0,3,2,0,2,0,2,2,1,0,3,1,1,0,3,2,2,3,3,2,3,8,0,1,3,1,0,3,1,3,4,2,0,0,1,2,3,1,3,0,2,2,0,1,3,5,4,3,0,1,1,2,1,1
10306,73,14,39,75,34,192,83,21,77,31,24,13,47,21,31,34,12,25,12,28,32,16,2413,-2384,10,9,12,11,7,12,10,4,4,11,4,11,15,6,1,0,5,9,8,0,5,1,4,3,1,4,5,2,2,3,1,0,2,5,0,0,3,3,8,5,2,0,4,0,2,2,0,2,1,1,3,0,1,0,1,0,1,1,2,3,1,3,4,1,1,2,1,3,1,1,0,4,1,1,2,3,1,3,2,2,1,3,2,1,0,2,1,0,0,1,4,6,2,3,0,2,1,1,4,3,2,0,4,1,2,2,2,2,1,6,1,1,1,1,3,1
10307,26,6,10,24,10,43,34,5,21,7,2,2,17,8,5,18,2,4,8,7,5,5,635,-630,1,1,2,0,4,1,1,3,4,1,0,0,1,0,0,1,0,0,1,1,1,-1,2,0,2,2,0,0,0,0,1,1,1,2,0,0,2,1,0,1,0,0,2,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,2,0,0,1,0,3,2,2,1,0,3,2,1,-2,1,2,3,1,-2,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,2
10308,38,13,17,34,22,74,36,10,40,11,9,9,19,8,8,10,3,12,3,15,14,8,1157,-1147,1,2,3,3,3,4,2,0,2,3,2,1,3,4,1,4,1,1,1,1,1,1,1,2,1,0,0,0,0,0,2,1,5,0,1,2,1,1,1,0,0,1,1,0,0,1,0,0,3,1,0,1,0,0,1,0,0,1,0,2,1,0,1,1,-1,2,2,1,0,6,0,2,3,3,3,0,3,1,1,2,1,0,0,2,0,1,3,3,0,1,3,2,0,0,0,0,0,0,1,2,1,0,1,0,2,0,2,1,-1,2,0,1,0,0,0,2
10309,45,15,16,52,26,92,84,8,53,14,19,23,22,7,12,14,8,8,12,13,25,3,1465,-1453,4,2,6,6,2,3,3,4,3,3,2,4,1,1,0,1,3,3,4,2,3,0,1,2,1,3,1,0,1,1,1,2,3,1,0,1,3,1,0,3,0,0,3,1,2,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,3,1,1,1,0,2,0,6,2,3,1,2,-1,3,3,-2,2,4,5,0,1,0,-1,3,6,1,3,0,-1,3,1,1,2,0,0,0,1,0,1,1,0,1,2,1,1,0,-1,1,0,2,0
10310,32,13,19,45,11,77,47,14,28,14,16,12,27,12,14,28,14,14,7,16,18,12,990,-977,9,5,14,8,10,5,5,7,8,4,2,6,1,0,1,0,3,3,3,4,3,0,1,0,1,1,2,0,0,3,0,3,2,1,-1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,-1,2,1,1,0,-1,1,0,0,1,0,-1,-2,0,0,3,1,1,0,1,0,-1,0,0,0,1,1,1,2,2,0,3,0,1,0,0,2,1,1,2,1,0,0,1,2,1,0,1,2,0,4,0,0,0,0
10312,82,24,20,96,35,201,124,16,74,24,33,17,36,24,23,39,7,13,10,20,29,18,2304,-2282,4,8,11,8,11,13,6,5,6,3,3,5,7,9,2,1,4,1,7,2,3,2,4,2,5,3,4,0,1,4,5,2,5,3,0,1,2,3,3,3,0,1,1,2,1,2,1,2,0,1,-1,0,0,0,-1,0,1,0,1,2,2,4,1,7,2,1,8,6,1,0,0,5,5,9,3,2,3,6,6,5,2,0,5,7,0,3,6,7,2,3,5,3,3,4,2,0,1,3,1,4,0,0,4,1,1,3,2,3,2,5,0,0,0,1,0,0
10314,167,44,49,127,63,271,183,46,167,39,71,38,66,49,48,75,23,52,22,75,42,41,3711,-3657,20,21,23,35,14,24,20,15,7,12,7,11,11,8,6,2,8,13,8,5,5,5,2,1,4,6,3,5,3,6,11,7,4,8,-1,0,5,5,3,15,7,3,4,5,3,2,2,1,6,2,2,0,2,5,9,6,1,1,2,4,2,4,5,1,2,7,6,3,2,3,1,4,2,5,4,3,3,4,1,1,2,1,3,8,0,5,6,2,1,6,3,6,4,7,2,3,4,2,0,11,6,4,2,1,3,6,3,2,2,5,1,2,4,7,6,0
10451,-1,34,22,84,22,148,63,21,58,34,33,32,45,49,36,42,20,29,17,45,40,35,1442,-1374,21,10,21,13,13,16,11,11,14,8,4,10,4,6,3,10,4,10,12,12,7,6,7,-3,4,6,2,2,1,5,6,7,6,5,2,-2,6,2,1,3,5,0,3,3,1,3,1,0,1,3,4,0,-2,2,2,1,3,2,1,2,-2,2,-14,-2,3,4,1,10,3,4,2,-3,-1,-1,0,6,2,-1,1,1,1,3,1,4,1,3,2,1,1,1,3,1,4,1,0,3,1,3,6,2,6,6,6,2,0,-1,2,5,1,5,2,1,8,2,1,0
10452,142,33,42,114,37,134,104,13,82,38,50,39,73,63,47,34,31,45,11,76,72,58,1825,-1732,42,12,32,36,22,40,23,11,14,15,4,13,18,11,9,9,28,27,13,11,20,2,22,-1,17,12,13,3,6,16,10,12,9,3,0,4,2,19,10,14,7,9,3,5,5,7,1,4,5,4,3,3,8,7,4,2,6,6,4,6,1,4,10,3,7,4,12,16,0,4,3,3,5,2,5,3,3,6,4,7,4,2,5,6,0,4,-1,9,3,4,5,1,2,1,3,7,1,2,5,5,7,6,8,3,1,10,13,8,6,2,3,3,5,5,3,5
10453,141,46,46,115,56,151,101,22,82,42,46,27,80,40,51,42,25,48,12,67,58,45,1830,-1763,38,11,25,42,32,36,18,14,20,16,11,28,30,11,7,15,17,24,8,16,13,7,6,6,11,10,10,8,0,6,6,11,7,5,3,0,3,4,5,8,7,3,3,4,8,3,6,7,1,1,4,3,6,3,8,4,2,6,3,3,4,5,13,6,3,5,10,36,1,2,2,2,7,3,4,3,1,4,7,5,3,2,2,12,1,3,3,6,0,2,3,5,1,9,5,6,2,2,2,4,4,3,7,6,2,7,5,6,9,5,11,2,6,1,3,4
10454,71,28,21,42,19,100,55,7,33,16,17,33,32,26,31,14,12,16,5,32,30,29,996,-947,19,12,14,12,11,9,6,7,10,8,0,14,8,11,3,8,1,10,6,3,8,3,10,3,3,1,5,2,2,7,4,2,1,1,2,-3,5,0,3,2,1,3,4,2,4,5,-1,2,1,1,1,1,0,1,1,0,1,1,4,1,4,4,4,-1,2,4,4,15,1,2,0,1,2,2,3,1,0,1,3,3,1,2,4,3,0,2,0,8,2,0,1,1,0,3,3,0,0,1,3,2,2,1,1,2,1,3,2,3,2,5,0,1,0,3,3,1
10455,57,24,17,52,23,108,54,12,39,22,42,26,34,41,32,36,11,25,8,22,29,32,1070,-1016,17,8,19,21,19,23,8,7,12,10,3,15,5,6,3,3,11,10,8,3,5,6,8,0,9,5,6,1,4,4,6,3,3,4,0,3,4,2,0,4,1,2,0,1,2,1,1,1,-1,1,6,2,1,2,2,0,4,5,2,2,6,1,7,5,1,5,8,11,4,3,0,4,7,4,3,4,1,4,3,1,1,2,3,4,0,1,0,3,0,1,3,2,1,1,4,1,2,6,4,0,3,2,3,1,3,2,4,2,5,6,5,-1,3,2,1,4
10456,145,48,71,122,61,146,90,19,73,45,75,45,81,60,30,52,30,48,21,87,71,52,2024,-1934,32,18,40,37,25,45,27,21,22,16,10,15,15,14,8,10,21,14,13,14,8,12,7,5,8,6,9,2,1,7,12,9,12,11,1,6,7,5,1,6,5,4,2,7,5,10,7,1,8,3,11,1,5,6,3,2,3,8,6,6,6,4,9,2,2,2,7,41,3,3,3,6,4,7,3,3,4,3,7,5,5,3,3,8,2,9,0,4,1,1,7,5,2,4,2,5,1,4,11,8,1,5,4,1,3,7,5,9,2,7,2,1,0,4,3,2
10457,121,56,50,111,35,141,70,17,62,35,65,23,81,36,41,36,29,47,19,60,44,39,1725,-1652,33,24,22,38,28,27,23,13,14,11,5,28,18,10,5,9,8,8,12,3,16,5,1,0,3,4,21,10,3,4,26,10,4,6,4,6,2,5,4,5,7,0,5,12,3,4,6,4,5,2,5,2,3,2,4,5,7,4,3,4,2,8,-2,5,5,4,8,56,2,3,2,5,5,5,1,5,13,10,11,3,11,4,6,22,4,5,7,12,-1,3,5,7,9,4,6,2,3,2,1,6,5,-1,9,0,3,2,5,2,2,3,2,2,0,5,4,3
10458,121,42,46,90,45,131,81,14,66,46,46,23,86,35,28,37,33,40,17,51,58,36,1882,-1812,19,18,33,26,25,29,21,14,21,20,3,13,18,12,4,7,17,13,14,9,12,6,8,1,5,11,4,3,2,8,9,7,11,7,4,-1,6,9,3,7,3,6,2,5,6,6,5,1,4,2,7,3,1,2,4,1,2,1,5,3,5,2,12,5,5,2,6,51,3,1,3,6,6,7,1,5,3,4,3,5,5,1,1,9,4,6,3,15,1,6,5,4,4,3,3,1,5,7,10,8,9,2,4,1,1,9,15,5,6,9,0,2,2,4,6,1
10459,82,31,23,77,42,122,73,16,53,16,46,16,45,37,28,22,23,17,6,36,45,52,1224,-1183,21,9,24,20,10,19,14,22,12,8,4,21,9,2,1,5,6,9,15,5,5,3,4,1,2,6,2,0,2,3,6,6,5,6,1,2,7,2,0,3,4,3,2,2,1,3,0,2,0,3,3,3,0,2,1,1,3,3,0,3,3,1,11,3,1,5,5,17,0,4,2,2,5,3,2,1,0,7,1,3,5,0,4,9,0,3,1,2,0,0,4,2,0,1,2,1,2,5,4,4,2,2,0,3,0,2,3,2,1,4,0,0,0,2,1,1
10460,89,27,26,70,33,149,62,14,46,30,46,28,75,39,29,23,24,32,9,49,37,39,1417,-1370,26,14,14,19,15,27,14,18,18,13,7,7,8,11,6,11,14,11,12,7,5,4,4,2,5,2,6,2,4,8,7,5,8,2,-1,0,3,2,2,5,9,2,3,5,2,2,4,3,3,2,3,3,3,3,5,7,1,2,3,4,2,0,8,1,2,3,2,24,4,1,4,6,3,7,4,2,-1,2,1,3,2,5,2,7,1,3,-1,7,1,4,1,2,2,3,2,3,0,6,4,5,9,1,3,2,1,6,10,5,4,4,2,0,4,1,1,1
10461,68,52,40,117,34,150,114,14,53,19,46,24,66,36,29,28,22,40,14,54,55,31,2131,-2077,26,18,25,22,26,22,15,18,11,13,3,4,12,7,2,11,7,11,8,7,12,3,7,-2,3,3,4,0,2,2,8,6,2,1,2,2,-2,4,0,2,4,3,8,7,2,5,1,0,3,1,1,3,2,4,3,0,0,1,2,2,-2,-1,-10,-8,3,4,2,16,0,0,-3,1,0,0,2,3,-1,-2,2,-2,1,1,1,5,1,2,3,2,1,1,3,4,3,-1,0,3,0,2,1,2,1,0,2,0,2,2,1,2,1,0,1,2,1,1,1,-1
10462,167,53,35,133,42,180,127,19,68,22,61,24,89,53,46,33,35,47,20,63,60,24,2423,-2366,23,12,33,29,30,22,19,7,6,20,6,23,22,11,4,10,10,10,17,6,10,8,6,4,3,6,3,3,2,4,12,6,4,5,3,0,12,3,6,3,4,2,3,6,2,4,1,1,2,2,2,3,2,3,4,1,1,4,3,1,3,1,8,1,3,1,5,16,2,3,0,4,6,1,3,0,1,2,1,3,3,2,7,6,1,1,1,4,3,3,3,3,1,3,2,0,2,7,4,2,5,0,5,2,4,2,4,5,5,8,5,6,9,2,4,3
10463,74,40,35,84,50,145,88,46,70,41,38,57,42,39,33,33,46,47,1,74,52,43,2180,-2133,16,1,28,28,33,10,33,18,17,35,0,24,10,9,11,7,5,9,22,10,9,7,5,3,8,3,5,39,6,1,5,9,35,24,9,1,5,9,14,4,5,1,5,4,4,6,2,5,-1,14,4,2,2,5,2,1,1,0,3,4,4,1,6,2,5,3,5,21,2,4,3,5,2,3,1,2,2,3,3,5,0,2,6,4,2,3,4,7,2,1,3,1,1,2,2,3,2,0,2,3,6,2,0,1,4,1,7,7,4,3,4,2,1,1,3,3
10464,5,0,5,8,3,17,8,0,4,1,3,1,13,1,0,1,1,7,2,4,1,2,238,-237,1,0,-1,0,1,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
10465,122,37,35,91,34,117,101,12,49,17,45,14,61,25,20,31,12,38,18,36,41,21,2088,-2053,14,6,8,9,10,18,15,6,10,11,4,8,5,11,5,4,3,2,7,2,4,1,2,2,4,2,2,0,0,1,3,3,6,1,0,1,1,0,5,1,1,2,1,2,3,2,2,2,1,7,2,1,0,1,1,1,2,1,3,2,1,2,3,1,2,2,4,10,2,1,3,2,1,2,2,1,2,0,0,3,-2,1,2,1,0,-1,-3,4,1,0,3,0,0,4,1,3,0,2,1,1,1,3,1,0,0,0,0,3,1,1,1,2,2,1,2,0
10466,148,38,40,149,55,178,145,32,112,28,74,32,89,68,56,44,15,62,9,71,68,44,2226,-2164,12,19,13,19,19,24,8,13,13,9,3,17,10,11,3,13,5,18,8,12,8,4,7,6,11,9,23,5,4,10,11,12,9,11,6,2,1,2,5,5,1,7,4,2,5,2,5,4,2,1,4,2,7,5,1,1,3,3,4,3,8,0,2,2,5,4,8,17,2,2,3,2,0,3,5,3,3,0,4,1,5,1,0,4,1,4,1,1,0,3,3,1,1,4,2,2,0,4,1,7,5,2,0,3,2,4,3,4,2,4,5,2,1,4,2,3
10467,198,53,52,201,67,233,184,27,116,49,100,54,115,67,50,41,45,82,20,94,65,43,3045,-2950,34,25,48,36,33,41,25,21,20,20,5,21,21,19,3,24,16,17,16,9,29,7,13,1,9,5,15,3,7,6,17,11,18,15,4,7,14,10,11,18,9,7,4,7,5,9,14,7,3,6,5,3,3,4,16,5,4,5,2,8,4,3,7,6,15,2,13,30,2,4,-1,11,3,5,3,5,2,9,11,4,4,0,9,5,-1,7,5,25,-1,5,10,8,6,3,-1,3,0,12,9,6,15,5,10,2,4,3,4,4,7,5,2,4,1,2,2,1
10468,132,56,40,140,45,185,101,30,98,56,63,38,61,59,50,40,28,47,22,62,60,50,1915,-1845,39,11,44,41,30,25,17,16,20,29,7,31,12,24,0,8,18,162,70,4,16,12,6,3,17,9,16,22,3,9,7,10,6,11,7,6,14,12,7,4,5,3,4,4,5,1,5,5,6,7,9,5,1,7,6,5,1,7,2,6,4,2,10,5,3,5,5,43,1,3,3,5,1,8,4,6,3,2,3,4,0,2,3,4,5,5,4,10,2,4,5,6,5,4,2,4,2,9,6,4,13,-2,6,5,7,4,6,4,5,4,9,2,7,5,3,3
10469,213,72,40,130,63,220,173,36,97,63,93,54,113,74,69,62,29,60,17,65,59,45,2580,-2503,12,49,38,33,29,25,8,12,14,16,7,17,32,62,21,5,6,19,14,8,8,4,3,2,13,9,9,6,4,18,13,20,12,10,3,0,3,18,1,3,5,6,2,3,5,11,12,3,8,2,5,3,2,3,4,3,7,4,7,4,1,2,5,5,5,-1,8,29,1,5,2,3,1,4,3,1,0,1,1,0,2,5,0,2,0,1,0,6,-1,2,3,1,3,5,-1,1,2,7,1,3,2,1,3,1,3,6,3,6,0,3,1,0,9,3,3,1
10470,25,3,10,35,11,38,28,5,20,8,13,5,15,6,12,4,8,7,3,13,13,6,505,-501,1,2,5,4,1,4,5,1,7,0,0,4,3,2,5,1,2,3,1,4,3,1,0,1,2,0,0,0,0,2,0,2,2,0,0,0,2,2,1,0,2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,1,2,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,1,0,1,0,0,-1,0,0,1,0,2,1,1,-1,1,0,0,0,0,1,0,1,1,1,1,0,1,2
10471,26,6,13,34,18,44,33,5,19,8,9,7,25,13,18,6,5,21,1,25,16,10,784,-772,12,6,7,4,6,13,4,5,6,2,0,3,9,0,1,5,53,84,57,1,4,1,0,5,4,0,2,0,0,2,0,1,2,1,2,-1,1,1,0,1,10,0,0,2,0,2,2,2,5,0,0,1,2,1,1,0,0,1,1,2,0,1,3,0,0,0,1,4,0,3,0,0,2,0,0,1,0,0,4,1,2,0,0,1,0,2,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,3,3,0,1,1,0,0,0,2,1,0
10472,115,31,21,113,38,140,76,18,64,32,64,21,75,43,37,49,18,30,10,42,81,42,1493,-1419,26,19,15,22,27,26,11,12,15,19,2,19,14,8,8,6,13,7,16,5,14,8,5,3,8,7,2,9,1,5,8,12,6,5,4,5,9,2,3,0,5,7,4,5,8,3,4,6,1,2,7,3,0,2,4,2,3,9,4,3,4,5,5,2,0,6,6,33,0,3,2,4,6,0,3,2,5,1,4,1,4,5,8,10,1,0,1,2,0,1,4,0,4,2,1,0,2,6,4,3,3,3,3,4,0,3,2,4,5,4,0,2,0,6,1,0
10473,133,35,46,120,55,165,105,23,67,32,58,27,65,29,50,17,9,31,15,56,31,25,1965,-1911,18,15,22,30,17,29,12,14,15,16,5,10,12,8,5,12,1,7,12,2,4,3,3,4,7,7,7,4,4,6,9,9,11,12,-1,3,2,2,2,4,3,4,2,5,3,2,5,2,1,3,6,0,2,3,1,0,2,7,3,5,5,1,7,4,3,3,2,14,2,2,0,3,2,3,1,2,2,3,5,5,2,2,3,7,2,5,6,5,2,1,3,3,1,2,6,2,2,5,4,5,4,-2,5,1,2,9,5,0,3,4,0,4,6,4,3,2
10474,16,6,6,14,9,32,20,1,11,5,7,5,11,12,6,7,4,3,1,4,11,10,320,-309,4,1,3,2,6,-1,3,1,3,4,0,3,0,3,2,1,1,2,3,2,4,0,1,0,0,0,0,0,0,0,1,2,1,1,-1,-1,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,3,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,2,0,1,0,1,-1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
10475,105,34,30,96,41,146,106,25,74,35,74,21,90,37,26,30,24,36,11,42,40,27,2165,-2125,10,8,20,15,10,9,13,15,8,7,2,17,13,8,4,5,11,1,1,4,4,0,5,9,5,3,6,0,1,2,6,3,7,2,1,2,6,3,1,4,0,2,1,4,4,2,1,3,5,1,3,4,0,1,2,3,2,1,0,4,2,1,1,4,3,4,7,20,0,2,1,2,1,2,3,1,0,5,2,1,2,1,0,4,0,2,0,3,0,1,5,2,1,3,1,0,1,2,3,2,3,0,1,0,2,2,6,2,0,2,3,2,2,1,1,0
11004,52,21,6,39,11,28,22,10,14,6,18,5,11,13,8,12,6,12,2,17,15,5,442,-428,4,2,5,10,7,8,3,8,5,2,0,4,2,3,3,1,0,0,5,3,-2,1,2,5,4,4,6,3,2,0,0,0,0,4,2,0,0,0,2,3,3,1,2,4,4,1,1,1,0,3,2,0,0,2,2,2,6,1,0,1,1,11,-8,-4,0,1,6,-1,0,0,-2,-3,-1,-1,0,-1,-1,-1,1,0,1,0,1,-2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,2,5,0,0,2,2,1,0,-1,3,1,1,0,0,0,0,0
11101,53,13,18,26,7,33,17,7,22,7,13,10,14,10,8,17,6,11,4,16,15,5,828,-815,9,7,11,4,7,5,3,3,6,3,2,2,4,3,2,9,1,1,9,3,3,2,4,3,3,0,2,3,0,1,3,1,2,4,0,0,5,1,1,1,0,2,2,1,2,3,0,1,2,1,1,0,1,0,2,0,3,1,1,2,1,0,2,2,4,2,2,1,2,2,1,-1,2,0,0,4,1,2,2,0,2,1,0,4,0,-1,3,4,1,0,7,2,3,0,0,2,0,2,1,1,1,0,0,0,2,0,3,0,3,3,1,1,1,0,1,3
11102,48,13,20,28,21,21,16,7,27,7,13,10,9,7,8,19,8,18,4,27,24,10,591,-583,5,9,11,7,4,6,5,3,6,5,1,5,2,2,3,2,1,8,5,0,3,0,5,-1,5,3,0,3,0,2,4,0,5,1,2,0,5,1,1,1,1,2,1,2,1,4,3,1,0,4,2,2,0,0,2,1,1,3,2,2,0,2,-1,1,1,2,3,1,0,1,0,1,1,3,1,2,2,1,2,2,-1,0,0,3,0,3,3,1,1,2,3,1,1,3,2,1,0,0,1,2,1,1,1,1,2,6,2,2,1,2,0,-1,0,1,2,0
11103,36,12,16,22,22,31,21,9,23,9,8,8,12,10,10,9,5,10,2,10,14,11,597,-590,7,6,5,7,10,2,6,1,5,1,2,6,3,4,5,3,7,10,4,2,6,0,5,0,3,0,4,2,0,5,11,3,3,3,0,-1,5,3,0,5,0,1,0,1,2,1,0,1,2,1,1,3,1,0,0,2,1,1,0,2,0,1,2,1,1,0,2,1,1,1,0,1,1,3,0,0,0,0,0,0,0,1,1,2,3,1,0,2,1,1,4,1,0,2,1,1,1,2,0,1,0,0,2,1,5,1,3,1,1,4,0,2,2,2,1,0
11104,51,16,8,18,8,33,24,9,12,7,8,6,9,13,5,4,5,9,3,12,13,11,490,-479,6,4,7,4,8,2,6,1,9,7,1,3,5,4,2,0,-1,3,6,3,4,1,0,1,3,3,1,6,1,3,3,1,1,-1,1,-1,2,0,0,1,1,2,0,1,1,1,0,0,0,2,3,1,0,0,3,1,1,0,1,1,0,1,1,0,1,0,1,3,0,0,2,0,0,0,0,2,0,1,0,0,0,1,2,5,1,2,-2,3,0,0,1,0,0,4,1,0,1,0,0,1,0,2,1,3,0,2,1,2,1,0,0,1,2,1,0,1
